model_name_name,folder_name,image_name,belongs_to_niche,probability,reason,raw_response
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,MartesBratty_2057269_11656874.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,MissTokio_2028470_13330310.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,MissTokio_2028529_13330380.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,MissTokio_2028529_13330381.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,MissTokio_2045878_13345174.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,SpartixXx_2021905_13323763.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,XAureLyonX_2033076_13334243.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,cuteandwet_2011987_13315093.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,cuteandwet_2011987_13315094.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,cuteandwet_2016251_13318555.jpg,YES,0.98,,"VERDICT: YES
PROBABILITY: 0.98
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,cuteandwet_2016251_13318556.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,cuteandwet_2016251_13318557.jpg,YES,0.98,,"VERDICT: YES
PROBABILITY: 0.98
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,cuteandwet_2016251_13318558.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,cuteandwet_2016251_13318559.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,cuteandwet_2034510_13335892.jpg,YES,0.85,,"VERDICT: YES  
PROBABILITY: 0.85  
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,maite4ever_2013245_13315712.jpg,YES,0.95,,"VERDICT: YES  
PROBABILITY: 0.95  
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,maite4ever_2013245_13315713.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,maite4ever_2013245_13315714.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,maite4ever_2023520_13325277.jpg,YES,0.95,,"VERDICT: YES  
PROBABILITY: 0.95  
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,maite4ever_2023520_13325278.jpg,YES,0.95,,"VERDICT: YES  
PROBABILITY: 0.95  
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,maite4ever_2037514_13337879.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,maite4ever_2037514_13337880.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,maite4ever_2037514_13337881.jpg,YES,0.85,,"VERDICT: YES
PROBABILITY: 0.85
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,sexyanneina_1975787_13281050.jpg,YES,0.85,,"VERDICT: YES
PROBABILITY: 0.85
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,sexyanneina_1988141_9164854.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,sexyanneina_1993662_13299076.jpg,YES,0.98,,"VERDICT: YES
PROBABILITY: 0.98
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,sexydoll25_1975120_13280424.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,sexydoll25_1975763_13281012.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,sexydoll25_1985893_12639311.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,sexydoll25_2002994_12997984.jpg,YES,0.85,,"VERDICT: YES
PROBABILITY: 0.85
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,sexydoll25_2007826_12639312.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,sexydoll25_2026335_12639313.jpg,YES,0.95,,"VERDICT: YES  
PROBABILITY: 0.95  
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,sexydoll25_2056273_12426073.jpg,YES,0.85,,"VERDICT: YES  
PROBABILITY: 0.85  
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,valenhill__2011267_13314538.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,valenhill__2011267_13314539.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,valenhill__2011267_13314540.jpg,YES,0.95,,"VERDICT: YES  
PROBABILITY: 0.95  
"
Qwen3-VL-30B-A3B-Instruct-AWQ,feet,valenhill__2011309_13314557.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,fem-dom,Cataleya_666_1987351_13292849.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,fem-dom,Circe87_1977080_13282786.jpg,YES,0.85,,"VERDICT: YES
PROBABILITY: 0.85
"
Qwen3-VL-30B-A3B-Instruct-AWQ,fem-dom,MissTokio_2028497_13330348.jpg,NO,0.1,,"VERDICT: NO
PROBABILITY: 0.1
RE"
Qwen3-VL-30B-A3B-Instruct-AWQ,fem-dom,maite4ever_2023391_12564025.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,masturbation,Anna_XOX_2026171_12575400.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,masturbation,Anna_XOX_2028584_13330445.jpg,NO,0.1,,"VERDICT: NO
PROBABILITY: 0.1
RE"
Qwen3-VL-30B-A3B-Instruct-AWQ,masturbation,Anna_XOX_2033311_13334542.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,masturbation,Anna_XOX_2041095_13340801.jpg,NO,0.1,,"VERDICT: NO
PROBABILITY: 0.1
RE"
Qwen3-VL-30B-A3B-Instruct-AWQ,masturbation,HariMoon_2014983_13317328.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,masturbation,LaDea91_2030032_5811440.jpg,YES,0.95,,"VERDICT: YES  
PROBABILITY: 0.95  
"
Qwen3-VL-30B-A3B-Instruct-AWQ,masturbation,LaDea91_2049334_13331822.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,masturbation,LaDea91_2049377_13348023.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,masturbation,MissTokio_2028543_13330400.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,masturbation,sexydoll25_2007835_13280426.jpg,NO,0.05,,"VERDICT: NO
PROBABILITY: 0.05
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,Anna_XOX_2009283_12878072.jpg,NO,0.1,,"VERDICT: NO
PROBABILITY: 0.1
RE"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,Anna_XOX_2009283_12995360.jpg,YES,0.95,,"VERDICT: YES  
PROBABILITY: 0.95  
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,Anna_XOX_2009283_13158072.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,Anna_XOX_2015528_13315807.jpg,YES,0.85,,"VERDICT: YES
PROBABILITY: 0.85
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,Anna_XOX_2023005_12730740.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,Anna_XOX_2026182_12594221.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,Anna_XOX_2033329_13334571.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,Anna_XOX_2033329_13334572.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,Anna_XOX_2041100_13307243.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,Anna_XOX_2056086_13344264.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,BlueEye_Girl_1982005_13138760.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,BlueEye_Girl_2050701_13349154.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,DDD_frenchlove_2052729_13337087.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,Housewife_Kirst_2021677_13323638.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,Housewife_Kirst_2021738_13323674.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,Housewife_Kirst_2040416_13340166.jpg,NO,0.15,,"VERDICT: NO
PROBABILITY: 0.15
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,LaDea91_2030202_13295715.jpg,YES,0.85,,"VERDICT: YES
PROBABILITY: 0.85
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,LaDea91_2030202_13295716.jpg,NO,0.15,,"VERDICT: NO
PROBABILITY: 0.15
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,LaDea91_2030207_13205452.jpg,NO,0.3,,"VERDICT: NO  
PROBABILITY: 0.3  
RE"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,LaDea91_2049323_13332073.jpg,NO,0.3,,"VERDICT: NO  
PROBABILITY: 0.3  
RE"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,LaDea91_2049327_12392564.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,MissTokio_2028552_13330415.jpg,NO,0.15,,"VERDICT: NO  
PROBABILITY: 0.15  
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,XAureLyonX_2033053_13334215.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,wendysexyxxx198_2048635_13106406.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,milf,wendysexyxxx198_2056634_13354868.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,squirt,BlueEye_Girl_2027078_13328609.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,squirt,BlueEye_Girl_2027078_13328610.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,squirt,Kitty_goddess_1981857_13287555.jpg,YES,0.85,,"VERDICT: YES
PROBABILITY: 0.85
"
Qwen3-VL-30B-A3B-Instruct-AWQ,squirt,Kitty_goddess_2025480_13327195.jpg,NO,0.05,,"VERDICT: NO
PROBABILITY: 0.05
"
Qwen3-VL-30B-A3B-Instruct-AWQ,squirt,Kitty_goddess_2025480_13327196.jpg,NO,0.05,,"VERDICT: NO
PROBABILITY: 0.05
"
Qwen3-VL-30B-A3B-Instruct-AWQ,squirt,Kitty_goddess_2040776_11238687.jpg,NO,0.05,,"VERDICT: NO
PROBABILITY: 0.05
"
Qwen3-VL-30B-A3B-Instruct-AWQ,squirt,Kitty_goddess_2052646_13351097.jpg,NO,0.1,,"VERDICT: NO  
PROBABILITY: 0.1  
RE"
Qwen3-VL-30B-A3B-Instruct-AWQ,squirt,LaDea91_2049369_13348018.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,squirt,sexydoll25_2003000_12867865.jpg,NO,0.05,,"VERDICT: NO
PROBABILITY: 0.05
"
Qwen3-VL-30B-A3B-Instruct-AWQ,squirt,sexydoll25_2007833_12503726.jpg,NO,0.01,,"VERDICT: NO
PROBABILITY: 0.01
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Anna_XOX_2008895_13158076.jpg,YES,0.95,,"VERDICT: YES  
PROBABILITY: 0.95  
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Anna_XOX_2013311_13315784.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Anna_XOX_2015521_12919758.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Anna_XOX_2022164_13323967.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Anna_XOX_2022164_13323968.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Anna_XOX_2022164_13323969.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Anna_XOX_2028576_13330439.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Anna_XOX_2033301_13334533.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Anna_XOX_2033301_13334534.jpg,NO,0.15,,"VERDICT: NO
PROBABILITY: 0.15
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Anna_XOX_2041091_13340795.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Anna_XOX_2044567_13344264.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,BlueEye_Girl_1983086_13064438.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,BlueEye_Girl_2050707_13349172.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Cataleya_666_1971579_12209042.jpg,YES,0.95,,"VERDICT: YES  
PROBABILITY: 0.95  
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Cataleya_666_1971579_12558242.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Housewife_Kirst_2021699_13323652.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Housewife_Kirst_2040412_13340163.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Kitty_goddess_1981781_13287429.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Kitty_goddess_1981781_13287430.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Kitty_goddess_1981781_13287431.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Kitty_goddess_1981781_13287432.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Kitty_goddess_1981787_13287442.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Kitty_goddess_1981801_13287453.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Kitty_goddess_1981801_13287454.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Kitty_goddess_1981801_13287455.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Kitty_goddess_2003209_13307854.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Kitty_goddess_2025395_13327089.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Kitty_goddess_2025399_13327102.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Kitty_goddess_2025415_13327140.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Kitty_goddess_2040758_13336052.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Kitty_goddess_2042879_13342615.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Kitty_goddess_2042883_13342628.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Kitty_goddess_2052635_13351081.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,LaDea91_2030053_5811441.jpg,YES,0.95,,"VERDICT: YES  
PROBABILITY: 0.95  
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,MartesBratty_1975961_13281260.jpg,YES,0.95,,"VERDICT: YES  
PROBABILITY: 0.95  
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,MartesBratty_2057250_11861051.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,MissTokio_2028534_13330389.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,SpartixXx_2021915_13323771.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,SuzyMiu1_2027000_13297022.jpg,YES,0.95,,"VERDICT: YES  
PROBABILITY: 0.95  
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,SuzyMiu1_2027000_13317792.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,SuzyMiu1_2027000_13317793.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Yoli_Morena_1987042_13292391.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Zarasplayground_2027142_13328681.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,Zarasplayground_2027142_13328682.jpg,YES,0.95,,"VERDICT: YES  
PROBABILITY: 0.95  
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,lu_isa3_1984273_13208154.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,maite4ever_2013256_13315748.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,maite4ever_2013275_13315756.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,maite4ever_2013275_13315757.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,maite4ever_2013275_13315758.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,maite4ever_2013275_13315759.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,maite4ever_2021267_13323334.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
Qwen3-VL-30B-A3B-Instruct-AWQ,tattoos,maite4ever_2021281_13323345.jpg,YES,0.95,,"VERDICT: YES
PROBABILITY: 0.95
"
