model_name_name,folder_name,image_name,belongs_to_niche,probability,reason,raw_response
CohereLabs/aya-vision-8b,cosplay,Cataleya_666_1987384_10673549.jpg,YES,0.9,"The image depicts a person wearing a detailed costume, including a red cape and a black top, which are characteristic elements of cosplay attire.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image depicts a person wearing a detailed costume, including a red cape and a black top, which are characteristic elements of cosplay attire."
CohereLabs/aya-vision-8b,cosplay,HariMoon_2014529_13316848.jpg,YES,0.9,"The image features a person wearing a costume, complete with a green jacket and a yellow skirt, which are common elements of cosplay attire. Additionally, the presence of plush toys and the overall aesthetic suggest a playful, costume-themed environment, aligning with the cosplay niche.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image features a person wearing a costume, complete with a green jacket and a yellow skirt, which are common elements of cosplay attire. Additionally, the presence of plush toys and the overall aesthetic suggest a playful, costume-themed environment, aligning with the cosplay niche."
CohereLabs/aya-vision-8b,cosplay,HariMoon_2014701_13316990.jpg,YES,0.9,"The image depicts a person wearing a cosplay outfit, complete with a costume, wig, and accessories, suggesting a strong connection to the cosplay niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person wearing a cosplay outfit, complete with a costume, wig, and accessories, suggesting a strong connection to the cosplay niche."
CohereLabs/aya-vision-8b,cosplay,HariMoon_2014772_13317068.jpg,YES,0.9,"The image depicts a person wearing a detailed costume with elements typical of cosplay, such as a specific character design, elaborate accessories, and themed props. The setting also suggests a cosplay-related environment, with decorative items like plush toys and themed bedding.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image depicts a person wearing a detailed costume with elements typical of cosplay, such as a specific character design, elaborate accessories, and themed props. The setting also suggests a cosplay-related environment, with decorative items like plush toys and themed bedding."
CohereLabs/aya-vision-8b,cosplay,HariMoon_2015549_13317931.jpg,YES,0.9,"The image depicts a person wearing a red, form-fitting suit with a design resembling a superhero or character costume, which is a common element of cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person wearing a red, form-fitting suit with a design resembling a superhero or character costume, which is a common element of cosplay."
CohereLabs/aya-vision-8b,cosplay,HariMoon_2015549_13317932.jpg,YES,0.9,"The image features a person wearing a detailed, full-body red and black outfit, which is characteristic of cosplay. The individual is posing in a suggestive manner, which is common in cosplay photography, and there are additional elements like a plush toy and a relaxed setting that align with cosplay themes.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image features a person wearing a detailed, full-body red and black outfit, which is characteristic of cosplay. The individual is posing in a suggestive manner, which is common in cosplay photography, and there are additional elements like a plush toy and a relaxed setting that align with cosplay themes."
CohereLabs/aya-vision-8b,cosplay,HariMoon_2020104_13321972.jpg,YES,0.9,"The image depicts a person wearing a costume, complete with a specific character's outfit, accessories, and makeup, which aligns with the essence of cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person wearing a costume, complete with a specific character's outfit, accessories, and makeup, which aligns with the essence of cosplay."
CohereLabs/aya-vision-8b,cosplay,HariMoon_2020106_13321974.jpg,YES,0.9,"The image depicts a person wearing a costume, complete with a headband and a bow tie, suggesting they are cosplaying as a character.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person wearing a costume, complete with a headband and a bow tie, suggesting they are cosplaying as a character."
CohereLabs/aya-vision-8b,cosplay,HariMoon_2025735_13327487.jpg,YES,0.9,"The image depicts a person wearing a cosplay outfit, complete with a themed costume and accessories, posing in a manner typical of cosplay photography.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person wearing a cosplay outfit, complete with a themed costume and accessories, posing in a manner typical of cosplay photography."
CohereLabs/aya-vision-8b,cosplay,HariMoon_2025799_13327535.jpg,YES,0.9,"The image features a person wearing a cosplay-style outfit, complete with a distinctive accessory (a plush toy with a face) that is often associated with cosplay themes.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image features a person wearing a cosplay-style outfit, complete with a distinctive accessory (a plush toy with a face) that is often associated with cosplay themes."
CohereLabs/aya-vision-8b,cosplay,HariMoon_2049715_13348238.jpg,YES,0.9,"The image features a person dressed in a costume, complete with a white outfit, red accessories, and a playful pose, which are common elements associated with cosplay.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image features a person dressed in a costume, complete with a white outfit, red accessories, and a playful pose, which are common elements associated with cosplay."
CohereLabs/aya-vision-8b,cosplay,HariMoon_2054914_13353312.jpg,YES,0.9,"The image depicts a person wearing a detailed costume with elements commonly associated with cosplay, such as a distinctive outfit, a wig, and props. The setting also appears to be a themed environment, which aligns with cosplay practices.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image depicts a person wearing a detailed costume with elements commonly associated with cosplay, such as a distinctive outfit, a wig, and props. The setting also appears to be a themed environment, which aligns with cosplay practices."
CohereLabs/aya-vision-8b,cosplay,HariMoon_2054918_13353316.jpg,YES,0.9,"The image depicts a person wearing a detailed costume with a specific character design, including a white wig, cat ears, and a themed outfit, which are common elements of cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person wearing a detailed costume with a specific character design, including a white wig, cat ears, and a themed outfit, which are common elements of cosplay."
CohereLabs/aya-vision-8b,cosplay,Sweet_n_Spicy_2016858_13319248.jpg,YES,0.9,"The image depicts a person wearing a detailed costume with elements reminiscent of a fairy or fantasy character, which is a common theme in cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person wearing a detailed costume with elements reminiscent of a fairy or fantasy character, which is a common theme in cosplay."
CohereLabs/aya-vision-8b,cosplay,Sweet_n_Spicy_2016882_13319262.jpg,YES,0.9,"The image depicts a person wearing a colorful, playful outfit with elements reminiscent of a superhero or cartoon character, which is commonly associated with cosplay.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image depicts a person wearing a colorful, playful outfit with elements reminiscent of a superhero or cartoon character, which is commonly associated with cosplay."
CohereLabs/aya-vision-8b,cosplay,Sweet_n_Spicy_2016882_13319263.jpg,YES,0.9,"The image depicts a person wearing a costume, including a blue skirt, orange top, and blue straps, which are common elements seen in cosplay attire.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image depicts a person wearing a costume, including a blue skirt, orange top, and blue straps, which are common elements seen in cosplay attire."
CohereLabs/aya-vision-8b,cosplay,Sweet_n_Spicy_2016882_13319264.jpg,YES,0.9,"The image features a person wearing a blue outfit with a superhero-like appearance, complete with a cape and boots, which is a common element in cosplay.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image features a person wearing a blue outfit with a superhero-like appearance, complete with a cape and boots, which is a common element in cosplay."
CohereLabs/aya-vision-8b,cosplay,Sweet_n_Spicy_2023125_13325000.jpg,YES,0.9,"The image depicts a person wearing a cosplay-style outfit, featuring a nautical theme with a sailor-style top and a frilly skirt, which is a common element in cosplay costumes.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person wearing a cosplay-style outfit, featuring a nautical theme with a sailor-style top and a frilly skirt, which is a common element in cosplay costumes."
CohereLabs/aya-vision-8b,cosplay,Sweet_n_Spicy_2023125_13325001.jpg,YES,0.9,"The image depicts a person wearing a cosplay-style outfit, featuring a blue and white sailor-themed dress with a red bow, which is a common cosplay costume.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person wearing a cosplay-style outfit, featuring a blue and white sailor-themed dress with a red bow, which is a common cosplay costume."
CohereLabs/aya-vision-8b,cosplay,Sweet_n_Spicy_2023137_13325005.jpg,YES,0.9,"The image depicts a person dressed in a detailed costume, complete with a corset and elaborate accessories, which is characteristic of cosplay attire.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image depicts a person dressed in a detailed costume, complete with a corset and elaborate accessories, which is characteristic of cosplay attire."
CohereLabs/aya-vision-8b,cosplay,Sweet_n_Spicy_2023137_13325006.jpg,YES,0.9,"The image features a person wearing a costume, complete with a red and blue bodysuit, black fishnet stockings, and black boots, which are common elements associated with cosplay.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image features a person wearing a costume, complete with a red and blue bodysuit, black fishnet stockings, and black boots, which are common elements associated with cosplay."
CohereLabs/aya-vision-8b,cosplay,cuteandwet_2016273_13318577.jpg,YES,0.8,"The image depicts a person wearing a black outfit with a corset and fishnet stockings, which is reminiscent of a gothic or vampire-themed cosplay costume.","VERDICT: YES
PROBABILITY: 0.8
REASON: The image depicts a person wearing a black outfit with a corset and fishnet stockings, which is reminiscent of a gothic or vampire-themed cosplay costume."
CohereLabs/aya-vision-8b,cosplay,cuteandwet_2016273_13318578.jpg,YES,0.8,"The image depicts a person wearing a black corset and black stockings, which are common elements in cosplay costumes, especially for characters with a gothic or alternative aesthetic.","VERDICT: YES
PROBABILITY: 0.8
REASON: The image depicts a person wearing a black corset and black stockings, which are common elements in cosplay costumes, especially for characters with a gothic or alternative aesthetic."
CohereLabs/aya-vision-8b,cosplay,cuteandwet_2016273_13318579.jpg,YES,0.9,"The image depicts a person wearing a black outfit with blood-like stains, which could be part of a cosplay costume.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person wearing a black outfit with blood-like stains, which could be part of a cosplay costume."
CohereLabs/aya-vision-8b,cosplay,maite4ever_2013291_13315765.jpg,YES,0.8,"The image depicts a woman dressed in a costume with wings and a black outfit, which is characteristic of cosplay attire.","VERDICT: YES
PROBABILITY: 0.8
REASON: The image depicts a woman dressed in a costume with wings and a black outfit, which is characteristic of cosplay attire."
CohereLabs/aya-vision-8b,cosplay,maite4ever_2013291_13315766.jpg,YES,0.8,"The image features a person with elaborate, colorful hair and tattoos, which are common elements associated with cosplay characters. While the outfit is not a full cosplay costume, the overall aesthetic aligns with the creative and expressive nature of cosplay.","VERDICT: YES  
PROBABILITY: 0.8  
REASON: The image features a person with elaborate, colorful hair and tattoos, which are common elements associated with cosplay characters. While the outfit is not a full cosplay costume, the overall aesthetic aligns with the creative and expressive nature of cosplay."
CohereLabs/aya-vision-8b,cosplay,maite4ever_2013291_13315767.jpg,YES,0.8,"The image depicts a person with elaborate, colorful costumes, including blue hair, black feathered wings, and a graphic t-shirt, which are common elements associated with cosplay.","VERDICT: YES
PROBABILITY: 0.8
REASON: The image depicts a person with elaborate, colorful costumes, including blue hair, black feathered wings, and a graphic t-shirt, which are common elements associated with cosplay."
CohereLabs/aya-vision-8b,cosplay,maite4ever_2013291_13315768.jpg,YES,0.9,"The image depicts a person wearing a costume with distinctive features, including blue hair, tattoos, and a black outfit with a skull design, which are common elements in cosplay.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person wearing a costume with distinctive features, including blue hair, tattoos, and a black outfit with a skull design, which are common elements in cosplay."
CohereLabs/aya-vision-8b,cosplay,maite4ever_2013291_13315769.jpg,YES,0.9,"The image depicts a person in a cosplay-like outfit, featuring wings, a halo, and themed clothing, suggesting a strong connection to the cosplay niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person in a cosplay-like outfit, featuring wings, a halo, and themed clothing, suggesting a strong connection to the cosplay niche."
CohereLabs/aya-vision-8b,cosplay,maite4ever_2013324_13315792.jpg,YES,0.9,"The image depicts a person wearing a cosplay-like outfit with pink hair, wings, and accessories, which aligns with the cosplay niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person wearing a cosplay-like outfit with pink hair, wings, and accessories, which aligns with the cosplay niche."
CohereLabs/aya-vision-8b,cosplay,maite4ever_2013324_13315793.jpg,YES,0.8,"The image depicts a person with elaborate, colorful makeup and costumes, which are common elements associated with cosplay.","VERDICT: YES
PROBABILITY: 0.8
REASON: The image depicts a person with elaborate, colorful makeup and costumes, which are common elements associated with cosplay."
CohereLabs/aya-vision-8b,cosplay,sexyanneina_1992255_7471680.jpg,YES,0.9,"The image depicts a person wearing a detailed costume with elements commonly associated with cosplay, such as a corset, apron, and themed accessories.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person wearing a detailed costume with elements commonly associated with cosplay, such as a corset, apron, and themed accessories."
CohereLabs/aya-vision-8b,cosplay,sexyanneina_1992255_7471681.jpg,YES,0.8,"The image depicts a person wearing a cosplay-style outfit, featuring a green dress with white lace and a frilly collar, which is characteristic of cosplay attire.","VERDICT: YES
PROBABILITY: 0.8
REASON: The image depicts a person wearing a cosplay-style outfit, featuring a green dress with white lace and a frilly collar, which is characteristic of cosplay attire."
CohereLabs/aya-vision-8b,cosplay,sexyanneina_1992255_7471682.jpg,YES,0.9,"The image depicts a person wearing a cosplay-style outfit, featuring a traditional dress with a corset and a frilly skirt, which is commonly associated with cosplay attire.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person wearing a cosplay-style outfit, featuring a traditional dress with a corset and a frilly skirt, which is commonly associated with cosplay attire."
CohereLabs/aya-vision-8b,cosplay,sexyanneina_1993687_12776476.jpg,YES,0.9,"The image depicts a person wearing a detailed cosplay costume, complete with a corset, bow tie, and accessories, which aligns with the cosplay niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person wearing a detailed cosplay costume, complete with a corset, bow tie, and accessories, which aligns with the cosplay niche."
CohereLabs/aya-vision-8b,cosplay,sexyanneina_1993687_12776492.jpg,YES,0.9,"The image depicts a person wearing a rabbit costume, complete with bunny ears and a dress, which is a classic example of cosplay attire.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a person wearing a rabbit costume, complete with bunny ears and a dress, which is a classic example of cosplay attire."
CohereLabs/aya-vision-8b,creampie,BlueEye_Girl_1981970_13168020.jpg,YES,0.9,"The image depicts a close-up of genitalia with visible white fluid, which is consistent with the ""creampie"" niche.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image depicts a close-up of genitalia with visible white fluid, which is consistent with the ""creampie"" niche."
CohereLabs/aya-vision-8b,creampie,BlueEye_Girl_1987198_11880040.jpg,YES,0.9,"The image depicts a close-up of genitalia with a pink, cylindrical object partially inserted, which aligns with the suggestive nature of the ""creampie"" niche, even though the full context of the creampie is not explicitly shown.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image depicts a close-up of genitalia with a pink, cylindrical object partially inserted, which aligns with the suggestive nature of the ""creampie"" niche, even though the full context of the creampie is not explicitly shown."
CohereLabs/aya-vision-8b,creampie,BlueEye_Girl_1987198_12712250.jpg,YES,0.9,"The image depicts a sexual act involving a pink object that appears to be a sex toy, with visible bodily fluids, which aligns with the ""creampie"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a sexual act involving a pink object that appears to be a sex toy, with visible bodily fluids, which aligns with the ""creampie"" niche."
CohereLabs/aya-vision-8b,creampie,BlueEye_Girl_2027080_13328612.jpg,YES,0.9,"The image contains explicit sexual content, which often includes terms or imagery related to sexual acts like ""creampie.""","VERDICT: YES
PROBABILITY: 0.9
REASON: The image contains explicit sexual content, which often includes terms or imagery related to sexual acts like ""creampie."""
CohereLabs/aya-vision-8b,creampie,BlueEye_Girl_2027080_13328613.jpg,YES,0.9,"The image depicts a sexual act involving genitalia, which aligns with the ""creampie"" niche's focus on sexual activity and penetration.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a sexual act involving genitalia, which aligns with the ""creampie"" niche's focus on sexual activity and penetration."
CohereLabs/aya-vision-8b,creampie,Kitty_goddess_2010345_13314048.jpg,YES,0.9,"The image depicts a sexual act involving bodily fluids, which aligns with the ""creampie"" niche's focus on ejaculation within a female reproductive tract.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image depicts a sexual act involving bodily fluids, which aligns with the ""creampie"" niche's focus on ejaculation within a female reproductive tract."
CohereLabs/aya-vision-8b,creampie,Kitty_goddess_2010355_13314054.jpg,YES,0.9,"The image depicts a sexual act involving penetration and ejaculation, which aligns with the ""creampie"" niche's focus on penetration and the presence of semen.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image depicts a sexual act involving penetration and ejaculation, which aligns with the ""creampie"" niche's focus on penetration and the presence of semen."
CohereLabs/aya-vision-8b,creampie,Kitty_goddess_2040763_13340471.jpg,NO,0.0,"The image shows a tattoo and some skin, but there is no explicit or implied sexual content related to the ""creampie"" niche.","VERDICT: NO
PROBABILITY: 0.0
REASON: The image shows a tattoo and some skin, but there is no explicit or implied sexual content related to the ""creampie"" niche."
CohereLabs/aya-vision-8b,creampie,Kitty_goddess_2052652_13351105.jpg,YES,0.9,"The image depicts a close-up of genitalia with visible discharge, which aligns with the ""creampie"" niche's focus on sexual activity and bodily fluids.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image depicts a close-up of genitalia with visible discharge, which aligns with the ""creampie"" niche's focus on sexual activity and bodily fluids."
CohereLabs/aya-vision-8b,creampie,LaDea91_2030017_13331787.jpg,YES,0.9,"The image depicts a sexual act involving genitalia, which aligns with the ""creampie"" niche's focus on sexual activity and penetration. While the image may not explicitly show a creampie, the explicit nature of the content strongly suggests it is related to the niche.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image depicts a sexual act involving genitalia, which aligns with the ""creampie"" niche's focus on sexual activity and penetration. While the image may not explicitly show a creampie, the explicit nature of the content strongly suggests it is related to the niche."
CohereLabs/aya-vision-8b,creampie,LaDea91_2049373_13348020.jpg,YES,0.9,"The image depicts a sexual act involving genitalia, which aligns with the ""creampie"" niche's focus on ejaculation within the vagina. While the image is not explicitly showing a creampie, the context strongly suggests sexual activity relevant to the niche.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image depicts a sexual act involving genitalia, which aligns with the ""creampie"" niche's focus on ejaculation within the vagina. While the image is not explicitly showing a creampie, the context strongly suggests sexual activity relevant to the niche."
CohereLabs/aya-vision-8b,creampie,sexyanneina_1976021_13281297.jpg,YES,0.9,"The image depicts a close-up view of genitalia with a visible discharge, which is consistent with the ""creampie"" niche. While the image is not explicitly showing a creampie, the presence of visible semen or discharge strongly suggests this content category.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image depicts a close-up view of genitalia with a visible discharge, which is consistent with the ""creampie"" niche. While the image is not explicitly showing a creampie, the presence of visible semen or discharge strongly suggests this content category."
CohereLabs/aya-vision-8b,creampie,sexyanneina_1976021_13281298.jpg,YES,0.9,"The image depicts a sexual act involving genitalia, which aligns with the ""creampie"" niche's focus on ejaculation within the vagina or anus. While the image is not explicitly showing a creampie, the context strongly suggests sexual activity that could include ejaculation.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image depicts a sexual act involving genitalia, which aligns with the ""creampie"" niche's focus on ejaculation within the vagina or anus. While the image is not explicitly showing a creampie, the context strongly suggests sexual activity that could include ejaculation."
CohereLabs/aya-vision-8b,creampie,sexyanneina_1981095_13286551.jpg,YES,0.9,"The image depicts a sexual act involving genitalia, which aligns with the ""creampie"" niche, even though the specific details are not fully visible.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image depicts a sexual act involving genitalia, which aligns with the ""creampie"" niche, even though the specific details are not fully visible."
CohereLabs/aya-vision-8b,creampie,sexyanneina_1988148_9668411.jpg,YES,0.9,"The image depicts a sexual act involving a large phallus and a vagina, which aligns with the ""creampie"" niche, even though the image is not explicitly showing ejaculation.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image depicts a sexual act involving a large phallus and a vagina, which aligns with the ""creampie"" niche, even though the image is not explicitly showing ejaculation."
CohereLabs/aya-vision-8b,creampie,sexydoll25_2002998_12954400.jpg,NO,0.9,"The image does not contain any explicit or indirect references to sexual activity, particularly not to the specific act of creampie.","VERDICT: NO
PROBABILITY: 0.9
REASON: The image does not contain any explicit or indirect references to sexual activity, particularly not to the specific act of creampie."
CohereLabs/aya-vision-8b,creampie,sexydoll25_2007829_12607037.jpg,NO,0.0,"The image depicts a person wearing a revealing outfit and fishnet stockings, but there is no explicit or implied sexual content related to the ""creampie"" niche.","VERDICT: NO
PROBABILITY: 0.0
REASON: The image depicts a person wearing a revealing outfit and fishnet stockings, but there is no explicit or implied sexual content related to the ""creampie"" niche."
CohereLabs/aya-vision-8b,creampie,valenhill__2011261_13243075.jpg,YES,0.9,"The image depicts a close-up of genitalia with visible fluids, which aligns with the characteristics of a creampie scenario. While the image is not explicitly showing a sexual act, the presence of fluids and the context strongly suggest a connection to the ""creampie"" niche.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image depicts a close-up of genitalia with visible fluids, which aligns with the characteristics of a creampie scenario. While the image is not explicitly showing a sexual act, the presence of fluids and the context strongly suggest a connection to the ""creampie"" niche."
CohereLabs/aya-vision-8b,creampie,valenhill__2011261_13243076.jpg,YES,0.9,"The image depicts a close-up of genitalia with visible fluids, which aligns with the ""creampie"" niche's focus on sexual activity and bodily fluids. While the image does not explicitly show penetration, the context strongly suggests a sexual scenario relevant to the niche.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image depicts a close-up of genitalia with visible fluids, which aligns with the ""creampie"" niche's focus on sexual activity and bodily fluids. While the image does not explicitly show penetration, the context strongly suggests a sexual scenario relevant to the niche."
CohereLabs/aya-vision-8b,creampie,xHotmilf87x_2038929_13099372.jpg,YES,0.9,"While the image does not explicitly show a creampie, the close-up nature of the photo and the explicit nature of the subject matter strongly suggest a sexual context, which aligns with the ""creampie"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: While the image does not explicitly show a creampie, the close-up nature of the photo and the explicit nature of the subject matter strongly suggest a sexual context, which aligns with the ""creampie"" niche."
CohereLabs/aya-vision-8b,creampie,xHotmilf87x_2038929_13099373.jpg,YES,0.9,"The image contains visible genitalia and appears to show a sexual act, which aligns with the ""creampie"" niche definition.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image contains visible genitalia and appears to show a sexual act, which aligns with the ""creampie"" niche definition."
CohereLabs/aya-vision-8b,creampie,xHotmilf87x_2038929_13099374.jpg,YES,0.8,"While the image is not explicitly showing a creampie, the presence of a cucumber and the intimate positioning suggest a sexual act that could involve penetration and ejaculation, which aligns with the ""creampie"" niche.","VERDICT: YES
PROBABILITY: 0.8
REASON: While the image is not explicitly showing a creampie, the presence of a cucumber and the intimate positioning suggest a sexual act that could involve penetration and ejaculation, which aligns with the ""creampie"" niche."
CohereLabs/aya-vision-8b,feet,Anna_XOX_2009106_13313203.jpg,YES,0.9,The image clearly shows feet wearing transparent sandals with clear straps and heels.,"VERDICT: YES
PROBABILITY: 0.9
REASON: The image clearly shows feet wearing transparent sandals with clear straps and heels."
CohereLabs/aya-vision-8b,feet,Anna_XOX_2015512_12926981.jpg,YES,0.9,"The image prominently features a person's feet, which are the focus of the niche. While the overall content is explicit, the presence of feet is a direct and significant element that aligns with the niche.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image prominently features a person's feet, which are the focus of the niche. While the overall content is explicit, the presence of feet is a direct and significant element that aligns with the niche."
CohereLabs/aya-vision-8b,feet,Anna_XOX_2022973_12993879.jpg,YES,0.9,"The image shows a close-up of feet, with visible toenails and skin, which directly relates to the ""feet"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image shows a close-up of feet, with visible toenails and skin, which directly relates to the ""feet"" niche."
CohereLabs/aya-vision-8b,feet,Anna_XOX_2033287_13334520.jpg,YES,0.9,"The image clearly shows feet wearing high heels, which directly relates to the ""feet"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image clearly shows feet wearing high heels, which directly relates to the ""feet"" niche."
CohereLabs/aya-vision-8b,feet,Anna_XOX_2033287_13334521.jpg,YES,0.9,"The image prominently features feet wearing sandals with clear soles and black nail polish, which aligns closely with the ""feet"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image prominently features feet wearing sandals with clear soles and black nail polish, which aligns closely with the ""feet"" niche."
CohereLabs/aya-vision-8b,feet,Anna_XOX_2041080_13340776.jpg,YES,0.9,"The image prominently features feet, with a focus on the toes and toenails, making it highly relevant to the ""feet"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image prominently features feet, with a focus on the toes and toenails, making it highly relevant to the ""feet"" niche."
CohereLabs/aya-vision-8b,feet,Anna_XOX_2044386_13344081.jpg,YES,0.9,"The image shows a close-up of feet with well-manicured toenails and a red rose intertwined with the toes, indicating a strong connection to the ""feet"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image shows a close-up of feet with well-manicured toenails and a red rose intertwined with the toes, indicating a strong connection to the ""feet"" niche."
CohereLabs/aya-vision-8b,feet,BlueEye_Girl_1981990_12484636.jpg,YES,0.9,"The image clearly shows a pair of feet, making it highly relevant to the ""feet"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image clearly shows a pair of feet, making it highly relevant to the ""feet"" niche."
CohereLabs/aya-vision-8b,feet,BlueEye_Girl_1981990_12634641.jpg,YES,0.9,"The image shows a close-up of feet wearing black sandals with a polka dot pattern on sheer tights, which is directly related to the ""feet"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image shows a close-up of feet wearing black sandals with a polka dot pattern on sheer tights, which is directly related to the ""feet"" niche."
CohereLabs/aya-vision-8b,feet,BlueEye_Girl_1981990_12634644.jpg,YES,0.9,"The image shows a person's feet wearing black high-heeled shoes with straps, which is directly related to the ""feet"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image shows a person's feet wearing black high-heeled shoes with straps, which is directly related to the ""feet"" niche."
CohereLabs/aya-vision-8b,feet,BlueEye_Girl_1981990_12939601.jpg,YES,0.9,"The image shows a close-up of feet and a realistic-looking artificial penis attached to the wall, which indirectly relates to the ""feet"" niche.","VERDICT: YES  
PROBABILITY: 0.9  
REASON: The image shows a close-up of feet and a realistic-looking artificial penis attached to the wall, which indirectly relates to the ""feet"" niche."
CohereLabs/aya-vision-8b,feet,BlueEye_Girl_1981990_12939602.jpg,YES,0.9,"The image shows feet holding a sex toy, which is directly related to the ""feet"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image shows feet holding a sex toy, which is directly related to the ""feet"" niche."
CohereLabs/aya-vision-8b,feet,BlueEye_Girl_1986451_10381398.jpg,YES,0.9,"The image clearly shows feet with blue nail polish, which is directly related to the ""feet"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image clearly shows feet with blue nail polish, which is directly related to the ""feet"" niche."
CohereLabs/aya-vision-8b,feet,BlueEye_Girl_1994041_13299474.jpg,YES,0.9,"The image shows a person sitting with their legs crossed, exposing their feet and toes. While not the primary focus, the visible feet are a significant part of the image and directly relate to the ""feet"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image shows a person sitting with their legs crossed, exposing their feet and toes. While not the primary focus, the visible feet are a significant part of the image and directly relate to the ""feet"" niche."
CohereLabs/aya-vision-8b,feet,Cataleya_666_1971554_10101068.jpg,YES,0.9,"The image prominently features a person's feet, with one foot raised and visible in the air, making it directly related to the ""feet"" niche.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image prominently features a person's feet, with one foot raised and visible in the air, making it directly related to the ""feet"" niche."
CohereLabs/aya-vision-8b,feet,Cataleya_666_1971566_9548187.jpg,YES,0.9,"The image clearly depicts feet resting on a surface of small stones or pebbles, which aligns with the ""feet"" niche. The presence of toenail polish and an ankle bracelet further emphasizes the focus on the feet in the image.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image clearly depicts feet resting on a surface of small stones or pebbles, which aligns with the ""feet"" niche. The presence of toenail polish and an ankle bracelet further emphasizes the focus on the feet in the image."
CohereLabs/aya-vision-8b,feet,Cataleya_666_1971566_9548188.jpg,YES,0.9,"The image features two feet adorned with red nail polish and decorative elements, set against a backdrop of vibrant flowers and greenery. While the focus is on the feet, the surrounding elements indirectly contribute to the ""feet"" niche by providing a contextually relevant setting for the feet.","VERDICT: YES
PROBABILITY: 0.9
REASON: The image features two feet adorned with red nail polish and decorative elements, set against a backdrop of vibrant flowers and greenery. While the focus is on the feet, the surrounding elements indirectly contribute to the ""feet"" niche by providing a contextually relevant setting for the feet."
