model_name_name,folder_name,image_name,belongs_to_niche,probability,reason,raw_response
gpt-5.2,cosplay,HariMoon_2025799_13327535.jpg,NO,0.18,"The image shows lingerie/underwear in a casual setting without clear character-specific costume elements, props, or identifiable cosplay styling.","VERDICT: NO
PROBABILITY: 0.18
REASON: The image shows lingerie/underwear in a casual setting without clear character-specific costume elements, props, or identifiable cosplay styling."
gpt-5.2,cosplay,HariMoon_2049715_13348238.jpg,YES,0.72,"The person is wearing themed costume elements (cat ears, paw-print socks, styled wig/makeup) resembling a character/animal-girl outfit typical of cosplay.","VERDICT: YES
PROBABILITY: 0.72
REASON: The person is wearing themed costume elements (cat ears, paw-print socks, styled wig/makeup) resembling a character/animal-girl outfit typical of cosplay."
gpt-5.2,cosplay,HariMoon_2054914_13353312.jpg,YES,0.84,"The person is wearing a character-like outfit with a styled wig and costume elements, resembling a cosplay photoshoot setup.","VERDICT: YES
PROBABILITY: 0.84
REASON: The person is wearing a character-like outfit with a styled wig and costume elements, resembling a cosplay photoshoot setup."
gpt-5.2,cosplay,HariMoon_2054918_13353316.jpg,YES,0.78,The person is wearing a styled wig and animal ears with a themed outfit that resembles a character/fantasy costume rather than everyday clothing.,"VERDICT: YES
PROBABILITY: 0.78
REASON: The person is wearing a styled wig and animal ears with a themed outfit that resembles a character/fantasy costume rather than everyday clothing."
gpt-5.2,cosplay,maite4ever_2013291_13315765.jpg,YES,0.76,"The person is wearing a stylized wig and large black wings, suggesting a themed fantasy/character costume typical of cosplay.","VERDICT: YES
PROBABILITY: 0.76
REASON: The person is wearing a stylized wig and large black wings, suggesting a themed fantasy/character costume typical of cosplay."
gpt-5.2,cosplay,maite4ever_2013291_13315766.jpg,NO,0.33,"The person appears to be in a lingerie-style outfit with a colored wig, but there are no clear indicators of a specific character costume or themed fantasy cosplay.","VERDICT: NO
PROBABILITY: 0.33
REASON: The person appears to be in a lingerie-style outfit with a colored wig, but there are no clear indicators of a specific character costume or themed fantasy cosplay."
gpt-5.2,cosplay,maite4ever_2013291_13315767.jpg,YES,0.72,"The person is wearing a brightly colored wig and large black angel wings, suggesting a themed fantasy costume typical of cosplay.","VERDICT: YES
PROBABILITY: 0.72
REASON: The person is wearing a brightly colored wig and large black angel wings, suggesting a themed fantasy costume typical of cosplay."
gpt-5.2,cosplay,maite4ever_2013291_13315768.jpg,YES,0.72,"The person is styled in a fantasy-themed outfit with a long colored wig and black feather wings, suggesting character/costume play rather than everyday clothing.","VERDICT: YES
PROBABILITY: 0.72
REASON: The person is styled in a fantasy-themed outfit with a long colored wig and black feather wings, suggesting character/costume play rather than everyday clothing."
gpt-5.2,cosplay,maite4ever_2013291_13315769.jpg,YES,0.86,"The person is wearing a themed fantasy costume with black wings, a halo accessory, and a wig, resembling character/angel-demon cosplay styling.","VERDICT: YES
PROBABILITY: 0.86
REASON: The person is wearing a themed fantasy costume with black wings, a halo accessory, and a wig, resembling character/angel-demon cosplay styling."
gpt-5.2,cosplay,maite4ever_2013324_13315792.jpg,YES,0.84,"The person is wearing a bright pink wig and a stylized fantasy outfit with themed accessories, resembling a character/costume presentation typical of cosplay.","VERDICT: YES
PROBABILITY: 0.84
REASON: The person is wearing a bright pink wig and a stylized fantasy outfit with themed accessories, resembling a character/costume presentation typical of cosplay."
gpt-5.2,cosplay,maite4ever_2013324_13315793.jpg,NO,0.26,"The image shows a person in lingerie and a wig with stylized makeup, but there’s no clear character costume or identifiable themed outfit indicating cosplay.","VERDICT: NO
PROBABILITY: 0.26
REASON: The image shows a person in lingerie and a wig with stylized makeup, but there’s no clear character costume or identifiable themed outfit indicating cosplay."
gpt-5.2,cosplay,sexyanneina_1992255_7471680.jpg,YES,0.74,"The person is wearing a themed, costume-like outfit (dirndl/maid-style dress with apron and decorative stockings) consistent with cosplay or character costuming.","VERDICT: YES
PROBABILITY: 0.74
REASON: The person is wearing a themed, costume-like outfit (dirndl/maid-style dress with apron and decorative stockings) consistent with cosplay or character costuming."
gpt-5.2,cosplay,sexyanneina_1992255_7471681.jpg,YES,0.72,"The person is wearing a themed costume outfit (dirndl/maid-style dress with puff sleeves and apron), which resembles costume play rather than everyday clothing.","VERDICT: YES
PROBABILITY: 0.72
REASON: The person is wearing a themed costume outfit (dirndl/maid-style dress with puff sleeves and apron), which resembles costume play rather than everyday clothing."
gpt-5.2,cosplay,sexyanneina_1992255_7471682.jpg,YES,0.74,"The person is wearing a themed costume outfit (dirndl/maid-style dress with thigh-highs), which fits costume play even without a clearly identifiable character.","VERDICT: YES
PROBABILITY: 0.74
REASON: The person is wearing a themed costume outfit (dirndl/maid-style dress with thigh-highs), which fits costume play even without a clearly identifiable character."
gpt-5.2,cosplay,sexyanneina_1993687_12776476.jpg,YES,0.82,"The person is wearing a themed bunny-style costume (corset, bow tie collar, satin gloves), which fits costume play/cosplay rather than everyday clothing.","VERDICT: YES
PROBABILITY: 0.82
REASON: The person is wearing a themed bunny-style costume (corset, bow tie collar, satin gloves), which fits costume play/cosplay rather than everyday clothing."
gpt-5.2,cosplay,sexyanneina_1993687_12776492.jpg,YES,0.78,"The person is wearing a themed bunny costume (ears headband, bow tie, corset-style outfit), which fits costume play/cosplay.","VERDICT: YES
PROBABILITY: 0.78
REASON: The person is wearing a themed bunny costume (ears headband, bow tie, corset-style outfit), which fits costume play/cosplay."
gpt-5.2,cosplay,Sweet_n_Spicy_2016858_13319248.jpg,YES,0.72,"The person is wearing a themed fantasy-style costume with decorative elements (matching top and skirt with gold trim), consistent with costume play/cosplay.","VERDICT: YES
PROBABILITY: 0.72
REASON: The person is wearing a themed fantasy-style costume with decorative elements (matching top and skirt with gold trim), consistent with costume play/cosplay."
gpt-5.2,cosplay,Sweet_n_Spicy_2016882_13319262.jpg,YES,0.86,"The person is wearing a recognizable themed costume outfit (Mario/Luigi-style overalls, crop top, and boots) consistent with character cosplay.","VERDICT: YES
PROBABILITY: 0.86
REASON: The person is wearing a recognizable themed costume outfit (Mario/Luigi-style overalls, crop top, and boots) consistent with character cosplay."
gpt-5.2,cosplay,Sweet_n_Spicy_2016882_13319263.jpg,YES,0.72,"The outfit (red top with blue suspender-style straps and themed styling) resembles a character costume rather than everyday wear, suggesting cosplay.","VERDICT: YES
PROBABILITY: 0.72
REASON: The outfit (red top with blue suspender-style straps and themed styling) resembles a character costume rather than everyday wear, suggesting cosplay."
gpt-5.2,cosplay,Sweet_n_Spicy_2016882_13319264.jpg,YES,0.74,"The outfit resembles a character-style costume (blue overall dress with red shirt, like a Mario-themed look), suggesting themed costume play rather than regular clothing.","VERDICT: YES
PROBABILITY: 0.74
REASON: The outfit resembles a character-style costume (blue overall dress with red shirt, like a Mario-themed look), suggesting themed costume play rather than regular clothing."
gpt-5.2,cosplay,Sweet_n_Spicy_2023125_13325000.jpg,YES,0.78,"The person is wearing a themed costume resembling an anime-style sailor/school uniform outfit, which fits character/costume play.","VERDICT: YES
PROBABILITY: 0.78
REASON: The person is wearing a themed costume resembling an anime-style sailor/school uniform outfit, which fits character/costume play."
gpt-5.2,cosplay,Sweet_n_Spicy_2023125_13325001.jpg,YES,0.84,"The person is wearing a themed costume resembling an anime-style sailor uniform with accessories, consistent with cosplay attire.","VERDICT: YES
PROBABILITY: 0.84
REASON: The person is wearing a themed costume resembling an anime-style sailor uniform with accessories, consistent with cosplay attire."
gpt-5.2,cosplay,Sweet_n_Spicy_2023137_13325005.jpg,NO,0.34,"The person is wearing lingerie-style clothing and posing with a baton, but there are no clear indicators of a specific character or themed costume typical of cosplay.","VERDICT: NO
PROBABILITY: 0.34
REASON: The person is wearing lingerie-style clothing and posing with a baton, but there are no clear indicators of a specific character or themed costume typical of cosplay."
gpt-5.2,cosplay,Sweet_n_Spicy_2023137_13325006.jpg,NO,0.14,The image shows lingerie-style posing and attire without clear indicators of a specific character costume or themed fantasy outfit typical of cosplay.,"VERDICT: NO
PROBABILITY: 0.14
REASON: The image shows lingerie-style posing and attire without clear indicators of a specific character costume or themed fantasy outfit typical of cosplay."
gpt-5.2,creampie,BlueEye_Girl_1981970_13168020.jpg,YES,0.98,"The image shows explicit genitalia with a white fluid leaking from the vaginal area, consistent with internal ejaculation (creampie).","VERDICT: YES
PROBABILITY: 0.98
REASON: The image shows explicit genitalia with a white fluid leaking from the vaginal area, consistent with internal ejaculation (creampie)."
gpt-5.2,creampie,BlueEye_Girl_1987198_11880040.jpg,NO,0.62,"The image shows explicit vaginal penetration with visible fluid, but it does not clearly depict internal ejaculation (creampie) specifically.","VERDICT: NO
PROBABILITY: 0.62
REASON: The image shows explicit vaginal penetration with visible fluid, but it does not clearly depict internal ejaculation (creampie) specifically."
gpt-5.2,creampie,BlueEye_Girl_1987198_12712250.jpg,YES,0.98,"The image shows explicit genital content with visible semen-like fluid leaking from the vagina, consistent with internal ejaculation (“creampie”).","VERDICT: YES
PROBABILITY: 0.98
REASON: The image shows explicit genital content with visible semen-like fluid leaking from the vagina, consistent with internal ejaculation (“creampie”)."
gpt-5.2,creampie,BlueEye_Girl_2027080_13328612.jpg,YES,0.93,Explicit genital close-up with visible semen-like fluid suggesting internal ejaculation/creampie content.,"VERDICT: YES
PROBABILITY: 0.93
REASON: Explicit genital close-up with visible semen-like fluid suggesting internal ejaculation/creampie content."
gpt-5.2,creampie,BlueEye_Girl_2027080_13328613.jpg,NO,0.86,"The image shows explicit genital area and a sex toy, but there is no clear evidence of internal ejaculation (creampie) such as semen leaking from an orifice.","VERDICT: NO
PROBABILITY: 0.86
REASON: The image shows explicit genital area and a sex toy, but there is no clear evidence of internal ejaculation (creampie) such as semen leaking from an orifice."
gpt-5.2,creampie,Kitty_goddess_2010345_13314048.jpg,YES,0.88,"The image shows explicit genital area with visible semen-like fluid leaking from the vagina, indicating internal ejaculation (creampie).","VERDICT: YES
PROBABILITY: 0.88
REASON: The image shows explicit genital area with visible semen-like fluid leaking from the vagina, indicating internal ejaculation (creampie)."
gpt-5.2,creampie,Kitty_goddess_2010355_13314054.jpg,NO,0.35,"The image shows explicit sexual content, but there is no clear evidence of internal ejaculation or visible semen indicative of a creampie.","VERDICT: NO
PROBABILITY: 0.35
REASON: The image shows explicit sexual content, but there is no clear evidence of internal ejaculation or visible semen indicative of a creampie."
gpt-5.2,creampie,Kitty_goddess_2040763_13340471.jpg,NO,0.02,The image shows a non-explicit close-up of a person's torso with tattoos; there is no visible sexual activity or evidence of internal ejaculation.,"VERDICT: NO
PROBABILITY: 0.02
REASON: The image shows a non-explicit close-up of a person's torso with tattoos; there is no visible sexual activity or evidence of internal ejaculation."
gpt-5.2,creampie,Kitty_goddess_2052652_13351105.jpg,YES,0.98,"The image explicitly shows semen at/oozing from the vagina, indicating internal ejaculation (creampie).","VERDICT: YES
PROBABILITY: 0.98
REASON: The image explicitly shows semen at/oozing from the vagina, indicating internal ejaculation (creampie)."
gpt-5.2,creampie,LaDea91_2030017_13331787.jpg,YES,0.93,"Explicit image shows genital area with visible semen leaking from the vagina, indicating internal ejaculation (creampie).","VERDICT: YES
PROBABILITY: 0.93
REASON: Explicit image shows genital area with visible semen leaking from the vagina, indicating internal ejaculation (creampie)."
gpt-5.2,creampie,LaDea91_2049373_13348020.jpg,YES,0.98,"The image shows explicit genital exposure with visible semen-like fluid leaking from the vagina, consistent with internal ejaculation (“creampie”).","VERDICT: YES
PROBABILITY: 0.98
REASON: The image shows explicit genital exposure with visible semen-like fluid leaking from the vagina, consistent with internal ejaculation (“creampie”)."
gpt-5.2,creampie,sexyanneina_1976021_13281297.jpg,NO,0.64,"The image shows explicit nudity/genitals, but there is no clear evidence of internal ejaculation or visible semen associated with a creampie.","VERDICT: NO
PROBABILITY: 0.64
REASON: The image shows explicit nudity/genitals, but there is no clear evidence of internal ejaculation or visible semen associated with a creampie."
gpt-5.2,creampie,sexyanneina_1976021_13281298.jpg,NO,0.45,"The image shows explicit genital content with visible fluid, but it does not clearly depict internal ejaculation or evidence of semen coming from inside, so “creampie” cannot be confirmed.","VERDICT: NO
PROBABILITY: 0.45
REASON: The image shows explicit genital content with visible fluid, but it does not clearly depict internal ejaculation or evidence of semen coming from inside, so “creampie” cannot be confirmed."
gpt-5.2,creampie,sexyanneina_1981095_13286551.jpg,YES,0.96,"The image shows explicit genitalia with semen-like fluid leaking from the vagina, indicating internal ejaculation (creampie).","VERDICT: YES
PROBABILITY: 0.96
REASON: The image shows explicit genitalia with semen-like fluid leaking from the vagina, indicating internal ejaculation (creampie)."
gpt-5.2,creampie,sexyanneina_1988148_9668411.jpg,NO,0.86,"The image shows explicit sexual penetration with a sex toy, but there is no visible indication of internal ejaculation or semen leaking associated with a creampie.","VERDICT: NO
PROBABILITY: 0.86
REASON: The image shows explicit sexual penetration with a sex toy, but there is no visible indication of internal ejaculation or semen leaking associated with a creampie."
gpt-5.2,creampie,sexydoll25_2002998_12954400.jpg,NO,0.02,"The image shows a nude/explicit pose but no visible evidence of internal ejaculation or semen, which is required for the ""creampie"" niche.","VERDICT: NO
PROBABILITY: 0.02
REASON: The image shows a nude/explicit pose but no visible evidence of internal ejaculation or semen, which is required for the ""creampie"" niche."
gpt-5.2,creampie,sexydoll25_2007829_12607037.jpg,NO,0.05,The image shows a person posing in lingerie; there is no visible sex act or evidence of internal ejaculation.,"VERDICT: NO
PROBABILITY: 0.05
REASON: The image shows a person posing in lingerie; there is no visible sex act or evidence of internal ejaculation."
gpt-5.2,creampie,valenhill__2011261_13243075.jpg,NO,0.83,"The image shows explicit genital content with visible fluid, but it does not clearly depict or confirm internal ejaculation specifically.","VERDICT: NO
PROBABILITY: 0.83
REASON: The image shows explicit genital content with visible fluid, but it does not clearly depict or confirm internal ejaculation specifically."
gpt-5.2,creampie,valenhill__2011261_13243076.jpg,YES,0.93,"The image shows explicit genital exposure with white fluid leaking from the vagina, consistent with internal ejaculation (“creampie”) content.","VERDICT: YES
PROBABILITY: 0.93
REASON: The image shows explicit genital exposure with white fluid leaking from the vagina, consistent with internal ejaculation (“creampie”) content."
gpt-5.2,creampie,xHotmilf87x_2038929_13099372.jpg,YES,0.97,"The image shows explicit genital exposure with visible semen-like fluid, strongly indicating internal ejaculation/creampie content.","VERDICT: YES
PROBABILITY: 0.97
REASON: The image shows explicit genital exposure with visible semen-like fluid, strongly indicating internal ejaculation/creampie content."
gpt-5.2,creampie,xHotmilf87x_2038929_13099373.jpg,YES,0.93,"The image shows explicit genitalia with visible semen leaking from the vaginal opening, consistent with internal ejaculation (""creampie"").","VERDICT: YES
PROBABILITY: 0.93
REASON: The image shows explicit genitalia with visible semen leaking from the vaginal opening, consistent with internal ejaculation (""creampie"")."
gpt-5.2,creampie,xHotmilf87x_2038929_13099374.jpg,YES,0.86,"The image shows explicit genitalia with visible white fluid consistent with semen at/inside the vaginal opening, indicating internal ejaculation.","VERDICT: YES
PROBABILITY: 0.86
REASON: The image shows explicit genitalia with visible white fluid consistent with semen at/inside the vaginal opening, indicating internal ejaculation."
gpt-5.2,feet,Anna_XOX_2009106_13313203.jpg,YES,0.92,"The image prominently shows a person's feet and toes in clear high-heel sandals, with feet as the main focus of the frame.","VERDICT: YES
PROBABILITY: 0.92
REASON: The image prominently shows a person's feet and toes in clear high-heel sandals, with feet as the main focus of the frame."
gpt-5.2,feet,Anna_XOX_2015512_12926981.jpg,YES,0.88,"The image prominently features a close-up of bare feet and toes in the foreground, which are a main focal point of the composition.","VERDICT: YES
PROBABILITY: 0.88
REASON: The image prominently features a close-up of bare feet and toes in the foreground, which are a main focal point of the composition."
gpt-5.2,feet,Anna_XOX_2022973_12993879.jpg,YES,0.99,"The image is a close-up primarily focusing on bare feet, showing toes and the sole prominently.","VERDICT: YES
PROBABILITY: 0.99
REASON: The image is a close-up primarily focusing on bare feet, showing toes and the sole prominently."
gpt-5.2,feet,Anna_XOX_2033287_13334520.jpg,YES,0.93,"The image prominently features a person’s feet/toes in clear high-heeled sandals, with the feet as the main subject.","VERDICT: YES
PROBABILITY: 0.93
REASON: The image prominently features a person’s feet/toes in clear high-heeled sandals, with the feet as the main subject."
gpt-5.2,feet,Anna_XOX_2033287_13334521.jpg,YES,0.99,The image is a close-up primarily featuring feet and toes (with visible toenails).,"VERDICT: YES
PROBABILITY: 0.99
REASON: The image is a close-up primarily featuring feet and toes (with visible toenails)."
gpt-5.2,feet,Anna_XOX_2041080_13340776.jpg,YES,0.98,"The image prominently features multiple bare feet and toes in the foreground, with the composition centered on feet/soles.","VERDICT: YES
PROBABILITY: 0.98
REASON: The image prominently features multiple bare feet and toes in the foreground, with the composition centered on feet/soles."
gpt-5.2,feet,Anna_XOX_2044386_13344081.jpg,YES,0.99,"The image is a close-up focusing primarily on bare feet and toes, with a rose as a secondary element.","VERDICT: YES
PROBABILITY: 0.99
REASON: The image is a close-up focusing primarily on bare feet and toes, with a rose as a secondary element."
gpt-5.2,feet,BlueEye_Girl_1981990_12484636.jpg,YES,0.99,"The image is a close-up focusing on the soles and toes of two feet, which are the primary subject.","VERDICT: YES
PROBABILITY: 0.99
REASON: The image is a close-up focusing on the soles and toes of two feet, which are the primary subject."
gpt-5.2,feet,BlueEye_Girl_1981990_12634641.jpg,YES,0.93,"The image is centered on a person’s feet in open-toe shoes with toes clearly visible, making feet the primary focus.","VERDICT: YES
PROBABILITY: 0.93
REASON: The image is centered on a person’s feet in open-toe shoes with toes clearly visible, making feet the primary focus."
gpt-5.2,feet,BlueEye_Girl_1981990_12634644.jpg,NO,0.68,The image focuses on legs wearing high-heeled shoes; feet/toes/soles are not clearly visible or the primary subject.,"VERDICT: NO
PROBABILITY: 0.68
REASON: The image focuses on legs wearing high-heeled shoes; feet/toes/soles are not clearly visible or the primary subject."
gpt-5.2,feet,BlueEye_Girl_1981990_12939601.jpg,YES,0.98,"The image is a close-up focused on bare feet and toes, with soles clearly visible.","VERDICT: YES
PROBABILITY: 0.98
REASON: The image is a close-up focused on bare feet and toes, with soles clearly visible."
gpt-5.2,feet,BlueEye_Girl_1981990_12939602.jpg,YES,0.94,"The image prominently features two bare feet and toes, which occupy most of the frame.","VERDICT: YES
PROBABILITY: 0.94
REASON: The image prominently features two bare feet and toes, which occupy most of the frame."
gpt-5.2,feet,BlueEye_Girl_1986451_10381398.jpg,YES,0.99,The image is a close-up focusing on two bare feet and toes with painted toenails.,"VERDICT: YES
PROBABILITY: 0.99
REASON: The image is a close-up focusing on two bare feet and toes with painted toenails."
gpt-5.2,feet,BlueEye_Girl_1994041_13299474.jpg,YES,0.92,"The image prominently features bare feet and toes in the foreground, with the feet being the main focus of the composition.","VERDICT: YES
PROBABILITY: 0.92
REASON: The image prominently features bare feet and toes in the foreground, with the feet being the main focus of the composition."
gpt-5.2,feet,Cataleya_666_1971554_10101068.jpg,YES,0.97,"The image prominently features bare feet, with the sole and toes taking up a large portion of the frame and clearly being a focal point.","VERDICT: YES
PROBABILITY: 0.97
REASON: The image prominently features bare feet, with the sole and toes taking up a large portion of the frame and clearly being a focal point."
gpt-5.2,feet,Cataleya_666_1971566_9548187.jpg,YES,0.99,The image is primarily focused on two bare feet with visible toes/ankles in the foreground.,"VERDICT: YES
PROBABILITY: 0.99
REASON: The image is primarily focused on two bare feet with visible toes/ankles in the foreground."
gpt-5.2,feet,Cataleya_666_1971566_9548188.jpg,YES,0.99,The image is a close-up focusing primarily on bare feet and toes with painted toenails.,"VERDICT: YES
PROBABILITY: 0.99
REASON: The image is a close-up focusing primarily on bare feet and toes with painted toenails."
gpt-5.2,feet,Cataleya_666_1971566_9603598.jpg,YES,0.99,"The image is a close-up focused primarily on bare feet and toes, with the feet occupying most of the frame.","VERDICT: YES
PROBABILITY: 0.99
REASON: The image is a close-up focused primarily on bare feet and toes, with the feet occupying most of the frame."
gpt-5.2,feet,Cataleya_666_1971566_9603599.jpg,YES,0.98,The image prominently features a close-up of bare feet with visible toes and soles as the main subject.,"VERDICT: YES
PROBABILITY: 0.98
REASON: The image prominently features a close-up of bare feet with visible toes and soles as the main subject."
gpt-5.2,feet,Cataleya_666_1971566_9603604.jpg,YES,0.98,"The image prominently features a bare foot and toes in the center of the frame, making feet the primary subject.","VERDICT: YES
PROBABILITY: 0.98
REASON: The image prominently features a bare foot and toes in the center of the frame, making feet the primary subject."
gpt-5.2,feet,Circe87_1989475_13294687.jpg,YES,0.99,"The image prominently features two bare feet and toes as the main subject, with legs secondary and no other focal objects.","VERDICT: YES
PROBABILITY: 0.99
REASON: The image prominently features two bare feet and toes as the main subject, with legs secondary and no other focal objects."
gpt-5.2,feet,Circe87_2012422_13315323.jpg,YES,0.99,"The image prominently features the soles and toes close to the camera, with feet as the main focus of the composition.","VERDICT: YES
PROBABILITY: 0.99
REASON: The image prominently features the soles and toes close to the camera, with feet as the main focus of the composition."
gpt-5.2,feet,cuteandwet_2011987_13315093.jpg,YES,0.75,"The image prominently shows a person's feet/toes (in sheer stockings), even though the legs also take up much of the frame.","VERDICT: YES
PROBABILITY: 0.75
REASON: The image prominently shows a person's feet/toes (in sheer stockings), even though the legs also take up much of the frame."
gpt-5.2,feet,cuteandwet_2011987_13315094.jpg,YES,0.74,"The image prominently shows legs in stockings with the feet/toes clearly visible at the top, making feet a key focus.","VERDICT: YES
PROBABILITY: 0.74
REASON: The image prominently shows legs in stockings with the feet/toes clearly visible at the top, making feet a key focus."
gpt-5.2,feet,cuteandwet_2016251_13318555.jpg,YES,0.98,"The image is a close-up focusing on two bare feet and toes resting on grass, with no other main subject.","VERDICT: YES
PROBABILITY: 0.98
REASON: The image is a close-up focusing on two bare feet and toes resting on grass, with no other main subject."
gpt-5.2,feet,cuteandwet_2016251_13318556.jpg,YES,0.84,"The image prominently shows a person’s bare feet and toes in the foreground on a beach, making feet a primary subject.","VERDICT: YES
PROBABILITY: 0.84
REASON: The image prominently shows a person’s bare feet and toes in the foreground on a beach, making feet a primary subject."
gpt-5.2,feet,cuteandwet_2016251_13318557.jpg,YES,0.99,The image is a close-up primarily focusing on two bare feet with visible toes and toenails.,"VERDICT: YES
PROBABILITY: 0.99
REASON: The image is a close-up primarily focusing on two bare feet with visible toes and toenails."
gpt-5.2,feet,cuteandwet_2016251_13318558.jpg,YES,0.99,The image is a close-up focusing primarily on bare feet and toes on grass.,"VERDICT: YES
PROBABILITY: 0.99
REASON: The image is a close-up focusing primarily on bare feet and toes on grass."
gpt-5.2,feet,cuteandwet_2016251_13318559.jpg,YES,0.93,"The image prominently shows bare feet and toes on sand at a beach, with feet being a main focal point.","VERDICT: YES
PROBABILITY: 0.93
REASON: The image prominently shows bare feet and toes on sand at a beach, with feet being a main focal point."
gpt-5.2,feet,cuteandwet_2034510_13335892.jpg,NO,0.86,The image focuses on a woman’s full legs and outfit; the feet are covered by high heels and are not the primary subject.,"VERDICT: NO
PROBABILITY: 0.86
REASON: The image focuses on a woman’s full legs and outfit; the feet are covered by high heels and are not the primary subject."
gpt-5.2,feet,DDD_frenchlove_2052794_13351234.jpg,YES,0.92,"The image primarily shows two bare feet with toes visible, making feet the main focus.","VERDICT: YES
PROBABILITY: 0.92
REASON: The image primarily shows two bare feet with toes visible, making feet the main focus."
gpt-5.2,feet,Kate_Danswet_1978065_13283802.jpg,YES,0.74,"The image prominently shows bare feet and soles in the foreground, making feet a primary focus despite other body parts also being visible.","VERDICT: YES
PROBABILITY: 0.74
REASON: The image prominently shows bare feet and soles in the foreground, making feet a primary focus despite other body parts also being visible."
gpt-5.2,feet,Kate_Danswet_1978071_13283807.jpg,YES,0.99,"The image prominently focuses on a person's bare feet and toes in the foreground, with the rest of the body secondary.","VERDICT: YES
PROBABILITY: 0.99
REASON: The image prominently focuses on a person's bare feet and toes in the foreground, with the rest of the body secondary."
gpt-5.2,feet,Kate_Danswet_1978079_13283813.jpg,YES,0.99,"The image is a close-up focusing primarily on the soles and toes of bare feet, which dominate the frame.","VERDICT: YES
PROBABILITY: 0.99
REASON: The image is a close-up focusing primarily on the soles and toes of bare feet, which dominate the frame."
gpt-5.2,feet,LaDea91_2029982_13331755.jpg,YES,0.99,"The image prominently features bare feet with soles and toes in the foreground, clearly the main focus.","VERDICT: YES
PROBABILITY: 0.99
REASON: The image prominently features bare feet with soles and toes in the foreground, clearly the main focus."
gpt-5.2,feet,LaDea91_2029992_13331761.jpg,YES,0.98,"The image is a close-up focusing on feet and toes (in fishnet stockings), with soles/toes prominently featured.","VERDICT: YES
PROBABILITY: 0.98
REASON: The image is a close-up focusing on feet and toes (in fishnet stockings), with soles/toes prominently featured."
gpt-5.2,feet,LaDea91_2030009_13331783.jpg,YES,0.86,"The image prominently displays the soles and toes in the foreground, making feet a primary focus.","VERDICT: YES
PROBABILITY: 0.86
REASON: The image prominently displays the soles and toes in the foreground, making feet a primary focus."
gpt-5.2,feet,Ladyblue_1987654_13293209.jpg,YES,0.98,"The image prominently features a close-up of a foot with toes and painted toenails in the foreground, making feet the main focus.","VERDICT: YES
PROBABILITY: 0.98
REASON: The image prominently features a close-up of a foot with toes and painted toenails in the foreground, making feet the main focus."
gpt-5.2,feet,Luxiole_1976719_13282270.jpg,YES,0.93,"The image prominently features a bare foot and sole in the foreground, with shoes and foot positioning as the main focus.","VERDICT: YES
PROBABILITY: 0.93
REASON: The image prominently features a bare foot and sole in the foreground, with shoes and foot positioning as the main focus."
gpt-5.2,feet,maite4ever_2013245_13315712.jpg,YES,0.93,"The image prominently features bare feet and toes in the foreground, with the soles taking up a large portion of the frame.","VERDICT: YES
PROBABILITY: 0.93
REASON: The image prominently features bare feet and toes in the foreground, with the soles taking up a large portion of the frame."
gpt-5.2,feet,maite4ever_2013245_13315713.jpg,YES,0.95,"The image prominently features the subject’s bare feet and soles in the foreground, with toes clearly visible and emphasized.","VERDICT: YES
PROBABILITY: 0.95
REASON: The image prominently features the subject’s bare feet and soles in the foreground, with toes clearly visible and emphasized."
gpt-5.2,feet,maite4ever_2013245_13315714.jpg,YES,0.9,The feet and toes are prominently shown in the foreground and are a main focus of the image.,"VERDICT: YES
PROBABILITY: 0.9
REASON: The feet and toes are prominently shown in the foreground and are a main focus of the image."
gpt-5.2,feet,maite4ever_2023520_13325277.jpg,YES,0.85,"The image prominently shows bare feet in the foreground, with toes clearly visible and emphasized more than other body parts.","VERDICT: YES
PROBABILITY: 0.85
REASON: The image prominently shows bare feet in the foreground, with toes clearly visible and emphasized more than other body parts."
gpt-5.2,feet,maite4ever_2023520_13325278.jpg,YES,0.85,"The image prominently shows bare feet and toes in the foreground, making feet a primary focus of the composition.","VERDICT: YES
PROBABILITY: 0.85
REASON: The image prominently shows bare feet and toes in the foreground, making feet a primary focus of the composition."
gpt-5.2,feet,maite4ever_2037514_13337879.jpg,YES,0.86,"The image prominently features bare feet and toes in the foreground, with the perspective emphasizing them as a main focus.","VERDICT: YES
PROBABILITY: 0.86
REASON: The image prominently features bare feet and toes in the foreground, with the perspective emphasizing them as a main focus."
gpt-5.2,feet,maite4ever_2037514_13337880.jpg,YES,0.88,"The image prominently features the subject’s feet and toes in the foreground, taking up a large portion of the frame.","VERDICT: YES
PROBABILITY: 0.88
REASON: The image prominently features the subject’s feet and toes in the foreground, taking up a large portion of the frame."
gpt-5.2,feet,maite4ever_2037514_13337881.jpg,YES,0.82,The feet and toes are prominently visible in the foreground and occupy a central focus in the composition.,"VERDICT: YES
PROBABILITY: 0.82
REASON: The feet and toes are prominently visible in the foreground and occupy a central focus in the composition."
gpt-5.2,feet,MartesBratty_2057269_11656874.jpg,YES,0.85,"The image prominently shows bare feet and soles in the foreground, making feet a primary focus.","VERDICT: YES
PROBABILITY: 0.85
REASON: The image prominently shows bare feet and soles in the foreground, making feet a primary focus."
gpt-5.2,feet,MissTokio_2028470_13330310.jpg,YES,0.98,"The image prominently features the soles and toes of two feet in the foreground, dominating the frame.","VERDICT: YES
PROBABILITY: 0.98
REASON: The image prominently features the soles and toes of two feet in the foreground, dominating the frame."
